Tiro N,Color,Coordenada X,Coordenada Y,Valor Pixel
8313,No blanco,147,133,162
8314,Blanco,124,5,255
8315,Blanco,173,193,255
8316,No blanco,133,74,162
8317,Blanco,32,159,255
8318,No blanco,155,143,162
8319,Blanco,167,48,255
8320,No blanco,115,123,162
8321,Blanco,207,6,255
8322,Blanco,83,209,255
8323,Blanco,170,2,255
8324,Blanco,71,7,255
8325,Blanco,87,152,255
8326,Blanco,211,124,255
8327,Blanco,219,92,255
8328,Blanco,165,34,255
8329,Blanco,30,11,255
8330,No blanco,113,81,162
8331,Blanco,165,22,255
8332,No blanco,87,82,162
8333,No blanco,129,135,162
8334,Blanco,0,142,255
8335,Blanco,74,6,255
8336,Blanco,77,49,255
8337,Blanco,195,145,255
8338,Blanco,130,53,255
8339,Blanco,133,204,255
8340,Blanco,1,5,255
8341,Blanco,110,170,226
8342,No blanco,162,84,162
8343,Blanco,65,93,255
8344,Blanco,69,27,255
8345,Blanco,173,22,255
8346,Blanco,65,60,255
8347,Blanco,8,162,255
8348,No blanco,86,99,162
8349,Blanco,61,205,255
8350,Blanco,73,94,255
8351,Blanco,86,49,255
8352,No blanco,89,110,162
8353,Blanco,29,124,253
8354,No blanco,108,53,162
8355,Blanco,60,76,255
8356,Blanco,206,137,255
8357,Blanco,139,211,255
8358,No blanco,186,111,162
8359,No blanco,60,147,175
8360,Blanco,57,34,255
8361,No blanco,33,116,162
8362,Blanco,154,203,255
8363,Blanco,93,215,255
8364,Blanco,52,2,255
8365,Blanco,213,1,255
8366,No blanco,135,78,162
8367,Blanco,141,36,255
8368,No blanco,192,163,158
8369,Blanco,30,69,255
8370,Blanco,75,207,255
8371,Blanco,100,1,255
8372,No blanco,90,128,162
8373,No blanco,83,143,162
8374,No blanco,92,103,162
8375,Blanco,33,33,255
8376,No blanco,176,64,162
8377,Blanco,110,196,255
8378,Blanco,152,196,255
8379,No blanco,118,103,162
8380,Blanco,56,195,255
8381,No blanco,40,112,159
8382,Blanco,8,76,255
8383,Blanco,183,168,236
8384,Blanco,14,94,255
8385,No blanco,150,163,162
8386,Blanco,204,176,255
8387,No blanco,105,127,162
8388,No blanco,82,180,162
8389,Blanco,81,24,255
8390,Blanco,223,39,255
8391,No blanco,179,163,162
8392,Blanco,38,165,255
8393,Blanco,216,83,255
8394,Blanco,156,49,255
8395,Blanco,74,79,253
8396,Blanco,95,183,254
8397,No blanco,168,149,162
8398,Blanco,207,110,255
8399,Blanco,190,175,255
8400,Blanco,16,184,255
8401,Blanco,22,123,255
8402,No blanco,117,117,162
8403,Blanco,107,23,255
8404,No blanco,179,74,162
8405,Blanco,133,194,253
8406,Blanco,44,81,255
8407,Blanco,194,156,254
8408,Blanco,200,22,255
8409,Blanco,188,190,255
8410,Blanco,184,221,255
8411,Blanco,25,11,255
8412,Blanco,36,224,255
8413,No blanco,134,140,162
8414,Blanco,213,0,255
8415,Blanco,50,189,255
8416,Blanco,2,201,255
8417,Blanco,14,59,255
8418,No blanco,142,57,162
8419,Blanco,107,210,255
8420,Blanco,173,192,255
8421,No blanco,121,84,162
8422,No blanco,156,109,162
8423,Blanco,68,83,255
8424,Blanco,14,154,255
8425,Blanco,196,113,255
8426,No blanco,173,103,162
8427,No blanco,92,136,162
8428,Blanco,119,222,255
8429,Blanco,191,64,255
8430,Blanco,17,198,255
8431,Blanco,58,73,255
8432,Blanco,89,211,255
8433,Blanco,209,180,255
8434,Blanco,24,71,255
8435,No blanco,137,82,162
8436,Blanco,186,207,255
8437,Blanco,166,20,255
8438,Blanco,221,88,255
8439,Blanco,173,178,255
8440,Blanco,221,39,255
8441,Blanco,116,29,255
8442,No blanco,176,135,162
8443,No blanco,111,103,162
8444,Blanco,58,72,255
8445,Blanco,113,197,254
8446,Blanco,144,196,255
8447,Blanco,191,35,255
8448,Blanco,19,102,255
8449,Blanco,56,186,255
8450,Blanco,44,160,255
8451,No blanco,149,77,162
8452,Blanco,5,75,255
8453,Blanco,58,188,255
8454,No blanco,121,113,162
8455,Blanco,205,9,255
8456,Blanco,71,69,255
8457,Blanco,200,84,255
8458,Blanco,1,152,255
8459,Blanco,203,10,255
8460,No blanco,118,196,162
8461,Blanco,28,95,255
8462,Blanco,218,16,255
8463,Blanco,134,29,255
8464,Blanco,8,109,255
8465,No blanco,184,56,162
8466,No blanco,56,109,157
8467,Blanco,211,52,255
8468,Blanco,85,27,255
8469,Blanco,184,101,255
8470,Blanco,184,26,255
8471,Blanco,182,172,255
8472,Blanco,19,141,255
8473,Blanco,15,120,255
8474,Blanco,215,218,255
8475,Blanco,8,5,255
8476,Blanco,141,14,255
8477,No blanco,110,142,162
8478,Blanco,23,137,255
8479,Blanco,207,205,255
8480,No blanco,173,149,162
8481,Blanco,63,73,255
8482,Blanco,4,4,255
8483,No blanco,100,143,162
8484,No blanco,80,190,162
8485,Blanco,56,85,255
8486,Blanco,215,27,255
8487,Blanco,183,217,255
8488,Blanco,97,208,255
8489,No blanco,177,139,162
8490,Blanco,7,22,255
8491,No blanco,93,74,162
8492,Blanco,5,217,255
8493,Blanco,19,63,255
8494,Blanco,53,224,255
8495,Blanco,203,106,255
8496,No blanco,117,55,162
8497,Blanco,194,154,253
8498,Blanco,92,206,255
8499,Blanco,144,26,255
8500,Blanco,218,60,255
8501,Blanco,54,149,255
8502,Blanco,29,190,255
8503,Blanco,47,15,255
8504,Blanco,71,47,255
8505,No blanco,107,109,162
8506,Blanco,46,34,255
8507,No blanco,150,103,162
8508,Blanco,0,5,255
8509,No blanco,182,99,189
8510,Blanco,154,54,255
8511,Blanco,0,37,255
8512,Blanco,116,22,255
8513,No blanco,111,128,162
8514,No blanco,96,159,162
8515,No blanco,111,65,162
8516,No blanco,88,137,162
8517,Blanco,90,211,255
8518,No blanco,180,95,157
8519,Blanco,215,89,255
8520,No blanco,176,136,162
8521,Blanco,172,205,255
8522,Blanco,49,142,255
8523,Blanco,205,210,255
8524,Blanco,16,70,255
8525,No blanco,77,112,162
8526,No blanco,171,76,162
8527,Blanco,79,158,255
8528,Blanco,171,29,255
8529,No blanco,122,123,162
8530,Blanco,168,54,215
8531,Blanco,94,44,253
8532,Blanco,86,69,254
8533,Blanco,224,87,255
8534,Blanco,5,200,255
8535,No blanco,69,119,162
8536,No blanco,140,59,162
8537,No blanco,139,93,162
8538,Blanco,175,211,255
8539,Blanco,12,146,255
8540,No blanco,100,121,162
8541,Blanco,49,137,255
8542,Blanco,1,23,255
8543,Blanco,7,24,255
8544,Blanco,13,134,255
8545,Blanco,122,20,255
8546,Blanco,203,28,255
8547,No blanco,111,70,162
8548,Blanco,38,22,255
8549,No blanco,88,83,162
8550,Blanco,205,7,255
8551,Blanco,214,173,255
8552,Blanco,76,174,254
8553,Blanco,46,57,255
8554,No blanco,133,133,162
8555,Blanco,70,97,255
8556,Blanco,21,87,255
8557,Blanco,209,53,255
8558,Blanco,220,146,255
8559,Blanco,113,0,255
8560,Blanco,26,97,255
8561,No blanco,158,70,162
8562,Blanco,23,134,255
8563,Blanco,90,62,255
8564,Blanco,195,152,255
8565,Blanco,203,74,255
8566,No blanco,114,51,162
8567,Blanco,27,146,255
8568,Blanco,223,40,255
8569,Blanco,39,19,255
8570,Blanco,4,196,255
8571,Blanco,76,75,255
8572,No blanco,163,130,162
8573,No blanco,148,156,162
8574,No blanco,134,80,162
8575,Blanco,194,69,255
8576,No blanco,71,126,162
8577,Blanco,202,97,255
8578,Blanco,220,81,255
8579,Blanco,47,13,255
8580,Blanco,37,96,255
8581,Blanco,43,144,255
8582,Blanco,126,57,254
8583,Blanco,32,39,255
8584,Blanco,209,88,255
8585,No blanco,142,132,162
8586,Blanco,144,217,255
8587,Blanco,223,51,255
8588,No blanco,179,136,162
8589,Blanco,7,223,255
8590,Blanco,7,39,255
8591,No blanco,126,62,162
8592,Blanco,33,84,255
8593,Blanco,91,1,255
8594,Blanco,153,198,255
8595,Blanco,200,164,255
8596,Blanco,83,2,255
8597,Blanco,1,96,255
8598,Blanco,111,206,255
8599,No blanco,110,43,160
8600,Blanco,24,159,255
8601,Blanco,5,57,255
8602,Blanco,12,136,255
8603,Blanco,206,136,255
8604,Blanco,198,190,255
8605,Blanco,33,38,255
8606,Blanco,83,150,255
8607,Blanco,160,62,240
8608,Blanco,20,219,255
8609,Blanco,184,33,255
8610,Blanco,37,59,255
8611,No blanco,103,106,162
8612,No blanco,51,121,162
8613,No blanco,127,98,162
8614,No blanco,72,140,162
8615,Blanco,128,52,255
8616,No blanco,71,121,162
8617,Blanco,217,33,255
8618,Blanco,142,39,255
8619,Blanco,14,2,255
8620,Blanco,101,216,255
8621,Blanco,19,28,255
8622,Blanco,99,195,255
8623,Blanco,77,22,255
8624,Blanco,163,53,255
8625,Blanco,42,34,255
8626,Blanco,219,12,255
8627,Blanco,197,167,255
8628,Blanco,222,49,255
8629,No blanco,129,115,162
8630,Blanco,60,25,255
8631,Blanco,79,155,255
8632,Blanco,152,51,255
8633,Blanco,202,124,255
8634,Blanco,165,52,254
8635,Blanco,60,84,255
8636,Blanco,44,177,255
8637,Blanco,29,36,255
8638,Blanco,135,42,255
8639,Blanco,21,36,255
8640,No blanco,164,91,162
8641,Blanco,221,181,255
8642,Blanco,7,152,255
8643,Blanco,222,95,255
8644,No blanco,127,179,162
8645,No blanco,172,103,162
8646,Blanco,221,182,255
8647,Blanco,23,181,255
8648,Blanco,39,145,255
8649,Blanco,161,33,255
8650,No blanco,131,61,162
8651,Blanco,83,203,255
8652,No blanco,90,187,159
8653,Blanco,163,199,255
8654,Blanco,18,33,255
8655,Blanco,37,102,255
8656,Blanco,197,29,255
8657,Blanco,142,185,255
8658,Blanco,89,59,255
8659,Blanco,43,78,255
8660,Blanco,212,151,255
8661,No blanco,129,64,162
8662,Blanco,67,9,255
8663,Blanco,14,54,255
8664,Blanco,219,27,255
8665,Blanco,96,47,228
8666,Blanco,44,101,255
8667,Blanco,49,91,255
8668,No blanco,153,153,162
8669,Blanco,63,199,255
8670,Blanco,184,190,255
8671,No blanco,88,93,162
8672,Blanco,224,15,255
8673,No blanco,47,125,160
8674,No blanco,160,131,162
8675,Blanco,116,219,255
8676,Blanco,4,109,255
8677,Blanco,27,47,255
8678,Blanco,111,27,255
8679,Blanco,9,16,255
8680,Blanco,94,221,255
8681,No blanco,133,93,162
8682,No blanco,108,66,162
8683,No blanco,185,124,159
8684,No blanco,157,120,162
8685,No blanco,109,105,162
8686,Blanco,133,42,255
8687,Blanco,134,40,255
8688,Blanco,28,60,255
8689,No blanco,119,85,162
8690,Blanco,37,70,255
8691,Blanco,88,39,255
8692,Blanco,197,98,255
8693,Blanco,57,18,255
8694,Blanco,216,179,255
8695,Blanco,68,51,255
8696,Blanco,135,182,253
8697,No blanco,178,132,162
8698,Blanco,222,48,255
8699,No blanco,40,116,162
8700,Blanco,69,88,255
8701,Blanco,164,198,255
8702,Blanco,20,192,255
8703,Blanco,223,222,255
8704,No blanco,100,49,162
8705,Blanco,201,186,255
8706,Blanco,73,6,255
8707,No blanco,90,74,162
8708,Blanco,127,14,255
8709,No blanco,148,86,162
8710,Blanco,68,172,255
8711,Blanco,4,106,255
8712,No blanco,170,66,162
8713,No blanco,102,27,160
8714,Blanco,53,46,255
8715,No blanco,100,66,162
8716,Blanco,5,107,255
8717,Blanco,27,129,255
8718,Blanco,154,224,255
8719,No blanco,99,28,162
8720,Blanco,202,60,255
8721,Blanco,82,72,255
8722,Blanco,223,92,255
8723,No blanco,118,193,162
8724,Blanco,64,199,255
8725,Blanco,48,33,255
8726,Blanco,90,33,255
8727,No blanco,136,107,162
8728,No blanco,169,106,162
8729,Blanco,85,15,255
8730,Blanco,187,216,255
8731,No blanco,44,121,162
8732,No blanco,170,60,162
8733,No blanco,121,134,162
8734,Blanco,147,188,255
8735,No blanco,182,52,162
8736,Blanco,110,199,255
8737,Blanco,154,212,255
8738,Blanco,78,11,255
8739,Blanco,120,5,255
8740,Blanco,13,12,255
8741,Blanco,23,177,255
8742,No blanco,95,126,162
8743,No blanco,177,98,162
8744,Blanco,216,47,255
8745,No blanco,112,77,162
8746,No blanco,115,73,162
8747,Blanco,197,188,255
8748,Blanco,13,53,255
8749,No blanco,82,92,158
8750,Blanco,4,63,255
8751,Blanco,27,198,255
8752,No blanco,139,56,163
8753,Blanco,196,66,255
8754,Blanco,132,211,255
8755,Blanco,199,54,255
8756,Blanco,30,14,255
8757,No blanco,92,73,162
8758,No blanco,120,131,162
8759,Blanco,89,15,255
8760,Blanco,72,2,255
8761,Blanco,68,62,255
8762,Blanco,140,18,255
8763,No blanco,120,197,162
8764,Blanco,217,21,255
8765,Blanco,38,198,255
8766,Blanco,219,2,255
8767,Blanco,70,82,255
8768,Blanco,208,155,255
8769,Blanco,200,149,255
8770,No blanco,159,114,162
8771,Blanco,210,181,255
8772,No blanco,111,167,168
8773,Blanco,37,195,255
8774,No blanco,104,41,162
8775,Blanco,11,7,255
8776,Blanco,123,34,255
8777,Blanco,21,224,255
8778,Blanco,198,126,255
8779,No blanco,91,175,162
8780,No blanco,155,77,162
8781,Blanco,11,72,255
8782,No blanco,167,128,162
8783,Blanco,191,11,255
8784,Blanco,186,85,255
8785,Blanco,149,176,253
8786,Blanco,164,20,255
8787,Blanco,13,110,255
8788,Blanco,64,211,255
8789,Blanco,62,0,255
8790,Blanco,50,171,255
8791,Blanco,151,184,255
8792,Blanco,18,50,255
8793,Blanco,13,183,255
8794,Blanco,71,173,255
8795,Blanco,214,94,255
8796,Blanco,35,66,255
8797,Blanco,120,41,255
8798,Blanco,77,197,253
8799,Blanco,17,103,255
8800,Blanco,193,67,255
8801,Blanco,170,221,255
8802,Blanco,37,149,255
8803,Blanco,33,167,255
8804,No blanco,86,107,162
8805,Blanco,208,88,255
8806,Blanco,214,104,255
8807,Blanco,193,188,255
8808,Blanco,74,175,254
8809,Blanco,221,31,255
8810,No blanco,154,166,162
8811,No blanco,98,144,162
8812,Blanco,46,213,255
8813,Blanco,30,2,255
8814,Blanco,107,202,255
8815,No blanco,62,152,159
8816,Blanco,85,197,255
8817,Blanco,51,216,255
8818,No blanco,85,117,162
8819,Blanco,57,107,254
8820,Blanco,7,210,255
8821,No blanco,181,125,162
8822,Blanco,25,94,255
8823,Blanco,211,111,255
8824,Blanco,194,61,255
8825,No blanco,138,82,162
8826,Blanco,144,52,210
8827,Blanco,125,25,255
8828,Blanco,59,70,255
8829,No blanco,69,120,162
8830,Blanco,71,90,255
8831,No blanco,186,59,162
8832,Blanco,53,107,253
8833,No blanco,137,166,158
8834,Blanco,79,73,253
8835,No blanco,139,109,162
8836,No blanco,116,63,162
8837,Blanco,0,173,255
8838,Blanco,142,172,255
8839,Blanco,43,74,255
8840,Blanco,166,221,255
8841,Blanco,97,8,255
8842,No blanco,123,70,162
8843,Blanco,9,139,255
8844,No blanco,102,49,162
8845,No blanco,146,137,162
8846,No blanco,128,188,162
8847,Blanco,169,183,255
8848,Blanco,212,74,255
8849,Blanco,0,219,255
8850,Blanco,125,35,255
8851,Blanco,80,49,255
8852,Blanco,14,209,255
8853,No blanco,153,122,162
8854,Blanco,63,200,255
8855,Blanco,50,105,255
8856,Blanco,2,100,255
8857,Blanco,162,22,255
8858,No blanco,123,105,162
8859,Blanco,8,12,255
8860,No blanco,87,135,162
8861,No blanco,139,87,162
8862,No blanco,115,114,162
8863,Blanco,76,210,255
8864,Blanco,184,88,255
8865,No blanco,162,136,162
8866,Blanco,54,158,255
8867,Blanco,192,196,255
8868,Blanco,222,165,255
8869,Blanco,162,209,255
8870,No blanco,95,156,162
8871,Blanco,31,62,255
8872,Blanco,45,57,255
8873,Blanco,223,91,255
8874,Blanco,27,82,255
8875,Blanco,132,204,255
8876,No blanco,131,92,162
8877,Blanco,111,200,255
8878,Blanco,9,93,255
8879,No blanco,118,182,162
8880,Blanco,138,189,255
8881,Blanco,100,214,255
8882,No blanco,171,70,162
8883,Blanco,222,124,255
8884,No blanco,171,135,162
8885,Blanco,67,210,255
8886,No blanco,82,74,162
8887,Blanco,129,18,255
8888,Blanco,10,81,255
8889,No blanco,127,161,162
8890,No blanco,132,90,162
8891,Blanco,114,31,255
8892,No blanco,83,192,162
8893,Blanco,32,173,255
8894,Blanco,30,113,255
8895,No blanco,180,87,160
8896,Blanco,6,90,255
8897,Blanco,62,15,255
8898,Blanco,20,39,255
8899,Blanco,216,166,255
8900,No blanco,135,92,162
8901,Blanco,53,210,255
8902,Blanco,160,49,255
8903,Blanco,51,180,255
8904,Blanco,28,98,255
8905,No blanco,106,84,162
8906,No blanco,183,120,162
8907,Blanco,82,224,255
8908,Blanco,132,206,255
8909,Blanco,79,72,255
8910,No blanco,148,63,162
8911,Blanco,36,54,255
8912,Blanco,9,92,255
8913,Blanco,205,5,255
8914,Blanco,110,4,255
8915,Blanco,165,221,255
8916,Blanco,221,49,255
8917,Blanco,9,76,255
8918,Blanco,28,92,255
8919,Blanco,68,167,255
8920,Blanco,32,136,255
8921,No blanco,151,145,162
8922,Blanco,88,66,255
8923,Blanco,15,208,255
8924,No blanco,107,81,162
8925,No blanco,146,105,162
8926,Blanco,197,109,255
8927,Blanco,41,215,255
8928,No blanco,58,116,162
8929,Blanco,17,176,255
8930,Blanco,3,46,255
8931,Blanco,66,193,255
8932,Blanco,81,222,255
8933,Blanco,76,100,255
8934,Blanco,30,189,255
8935,No blanco,128,99,162
8936,Blanco,72,49,255
8937,Blanco,60,183,255
8938,Blanco,169,192,255
8939,Blanco,214,130,255
8940,No blanco,155,147,162
8941,Blanco,52,7,255
8942,No blanco,145,86,162
8943,Blanco,43,49,255
8944,No blanco,77,150,162
8945,Blanco,214,141,255
8946,Blanco,48,197,255
8947,Blanco,43,88,255
8948,Blanco,202,218,255
8949,Blanco,78,70,255
8950,Blanco,156,55,255
8951,Blanco,221,194,255
8952,No blanco,145,59,162
8953,Blanco,65,209,255
8954,Blanco,206,76,255
8955,Blanco,143,183,255
8956,Blanco,11,21,255
8957,No blanco,179,92,162
8958,Blanco,33,52,255
8959,No blanco,118,109,162
8960,Blanco,17,158,255
8961,Blanco,94,15,255
8962,Blanco,114,2,255
8963,Blanco,80,64,255
8964,Blanco,215,168,255
8965,Blanco,8,173,255
8966,Blanco,20,52,255
8967,Blanco,131,6,255
8968,No blanco,168,111,162
8969,Blanco,17,206,255
8970,Blanco,166,173,255
8971,No blanco,148,62,162
8972,Blanco,8,90,255
8973,Blanco,183,22,255
8974,No blanco,125,165,162
8975,Blanco,7,162,255
8976,No blanco,102,113,162
8977,Blanco,165,17,255
8978,Blanco,11,152,255
8979,Blanco,186,186,255
8980,No blanco,129,186,162
8981,No blanco,141,114,162
8982,Blanco,209,174,255
8983,Blanco,55,79,255
8984,Blanco,35,90,255
8985,Blanco,199,8,255
8986,Blanco,110,20,255
8987,No blanco,120,174,162
8988,Blanco,183,91,255
8989,Blanco,136,176,255
8990,Blanco,195,197,255
8991,No blanco,189,113,162
8992,Blanco,161,224,255
8993,Blanco,206,59,255
8994,No blanco,92,141,162
8995,Blanco,62,94,255
8996,No blanco,81,129,162
8997,Blanco,145,4,255
8998,Blanco,152,193,255
8999,Blanco,126,16,255
9000,No blanco,145,150,162
9001,Blanco,194,53,255
9002,Blanco,205,223,255
9003,Blanco,170,43,255
9004,Blanco,29,125,254
9005,Blanco,215,9,255
9006,Blanco,14,79,255
9007,Blanco,59,166,255
9008,Blanco,136,50,255
9009,Blanco,212,28,255
9010,Blanco,218,213,255
9011,Blanco,157,182,255
9012,Blanco,156,9,255
9013,Blanco,4,30,255
9014,Blanco,220,39,255
9015,Blanco,14,165,255
9016,No blanco,110,130,162
9017,Blanco,134,42,255
9018,Blanco,120,28,255
9019,Blanco,166,191,255
9020,No blanco,179,46,162
9021,Blanco,214,123,255
9022,Blanco,206,21,255
9023,Blanco,1,106,255
9024,Blanco,158,42,255
9025,Blanco,138,14,255
9026,Blanco,161,24,255
9027,Blanco,10,52,255
9028,No blanco,124,183,162
9029,Blanco,205,81,255
9030,Blanco,15,136,255
9031,No blanco,98,63,162
9032,Blanco,170,163,253
9033,Blanco,220,131,255
9034,Blanco,78,162,255
9035,Blanco,81,157,255
9036,Blanco,30,200,255
9037,No blanco,175,66,162
9038,Blanco,157,6,255
9039,No blanco,98,152,162
9040,No blanco,139,68,162
9041,Blanco,75,1,255
9042,No blanco,122,108,162
9043,Blanco,9,180,255
9044,No blanco,185,158,162
9045,No blanco,143,133,162
9046,Blanco,38,220,255
9047,No blanco,116,171,171
9048,No blanco,167,87,162
9049,No blanco,113,104,162
9050,Blanco,35,7,255
9051,Blanco,33,198,255
9052,Blanco,33,187,255
9053,Blanco,59,128,254
9054,Blanco,65,28,255
9055,No blanco,154,110,162
9056,Blanco,80,211,255
9057,Blanco,106,214,255
9058,Blanco,16,126,255
9059,Blanco,177,3,255
9060,Blanco,66,103,255
9061,No blanco,126,196,162
9062,Blanco,1,142,255
9063,No blanco,120,173,162
9064,No blanco,178,165,160
9065,No blanco,165,145,162
9066,Blanco,112,221,255
9067,No blanco,189,152,162
9068,Blanco,40,216,255
9069,Blanco,195,94,255
9070,Blanco,105,2,255
9071,Blanco,196,114,255
9072,No blanco,128,98,162
9073,No blanco,175,102,162
9074,Blanco,29,84,255
9075,Blanco,35,222,255
9076,No blanco,163,112,162
9077,Blanco,65,208,255
9078,Blanco,37,213,255
9079,Blanco,125,199,200
9080,Blanco,207,150,255
9081,No blanco,118,76,162
9082,Blanco,209,131,255
9083,Blanco,50,19,255
9084,Blanco,212,54,255
9085,Blanco,13,119,255
9086,Blanco,181,211,255
9087,No blanco,101,83,162
9088,Blanco,2,198,255
9089,Blanco,75,203,255
9090,No blanco,95,169,160
9091,Blanco,33,168,255
9092,Blanco,133,41,255
9093,Blanco,104,20,255
9094,Blanco,215,74,255
9095,Blanco,89,51,255
9096,No blanco,144,135,162
9097,Blanco,183,188,255
9098,Blanco,51,82,255
9099,No blanco,126,139,162
9100,No blanco,102,64,162
9101,Blanco,17,94,255
9102,Blanco,169,179,255
9103,Blanco,198,73,255
9104,Blanco,65,104,255
9105,Blanco,44,129,254
9106,Blanco,120,49,255
9107,No blanco,172,124,162
9108,Blanco,69,75,255
9109,Blanco,72,53,255
9110,No blanco,61,120,162
9111,Blanco,52,96,255
9112,Blanco,203,184,255
9113,Blanco,18,212,255
9114,Blanco,23,89,255
9115,No blanco,117,99,162
9116,Blanco,168,193,255
9117,Blanco,212,109,255
9118,Blanco,1,151,255
9119,No blanco,127,111,162
9120,Blanco,92,211,255
9121,Blanco,223,221,255
9122,No blanco,115,187,162
9123,Blanco,5,201,255
9124,Blanco,198,169,255
9125,Blanco,60,68,255
9126,Blanco,11,215,255
9127,Blanco,215,72,255
9128,No blanco,118,166,162
9129,Blanco,220,49,255
9130,Blanco,191,85,255
9131,Blanco,51,144,255
9132,Blanco,0,204,255
9133,Blanco,26,201,255
9134,Blanco,92,40,253
9135,Blanco,168,214,255
9136,Blanco,18,109,255
9137,No blanco,88,106,162
9138,No blanco,174,112,162
9139,No blanco,102,160,162
9140,Blanco,221,179,255
9141,Blanco,68,2,255
9142,Blanco,46,83,255
9143,No blanco,46,121,162
9144,Blanco,188,143,254
9145,Blanco,155,3,255
9146,Blanco,210,39,255
9147,Blanco,1,113,255
9148,Blanco,184,87,255
9149,Blanco,96,209,255
9150,Blanco,195,93,255
9151,No blanco,71,146,162
9152,No blanco,104,58,162
9153,Blanco,72,4,255
9154,No blanco,99,90,162
9155,Blanco,222,134,255
9156,Blanco,88,206,255
9157,Blanco,130,212,255
9158,Blanco,20,191,255
9159,Blanco,199,140,255
9160,Blanco,56,180,255
9161,Blanco,88,1,255
9162,Blanco,95,193,255
9163,Blanco,192,21,255
9164,Blanco,157,197,255
9165,Blanco,100,215,255
9166,Blanco,23,165,255
9167,Blanco,2,195,255
9168,No blanco,126,129,162
9169,No blanco,119,57,160
9170,Blanco,204,136,255
9171,Blanco,44,26,255
9172,Blanco,3,9,255
9173,Blanco,132,216,255
9174,Blanco,199,224,255
9175,Blanco,197,67,255
9176,No blanco,135,106,162
9177,Blanco,176,223,255
9178,Blanco,197,8,255
9179,No blanco,178,101,162
9180,No blanco,125,79,162
9181,Blanco,50,64,255
9182,Blanco,47,169,255
9183,Blanco,105,22,255
9184,Blanco,186,78,255
9185,No blanco,158,130,162
9186,Blanco,154,191,255
9187,Blanco,26,48,255
9188,Blanco,198,133,255
9189,Blanco,92,199,255
9190,Blanco,145,217,255
9191,Blanco,44,170,255
9192,No blanco,84,136,162
9193,Blanco,174,205,255
9194,No blanco,84,194,184
9195,No blanco,35,121,162
9196,Blanco,190,60,210
9197,Blanco,189,48,246
9198,Blanco,24,171,255
9199,Blanco,43,30,255
9200,Blanco,133,213,255
9201,Blanco,174,21,255
9202,Blanco,198,195,255
9203,Blanco,115,212,255
9204,No blanco,73,136,162
